Age,Employment_Status,Marital_Status,Dependents,Monthly_Income,Savings,Food_Grocery_Expenses,Internet_Mobile_Expenses,Electricity_Bills,Shopping_Expenses,Personal_Expenses,Miscellaneous_Expenses,Rent,Own_House,Active_Loans,Loan_1_Amount,Loan_1_EMI,Loan_2_Amount,Loan_2_EMI,Credit_Score,Investments,Stock_Quantity,Loan_Approval_Chance,Investment_Recommendation,Portfolio_Optimization
44,Employed,Married,2,114257,59471,16162,2903,6441,2258,9361,1611,38416,1,2,642365,9190,679485,9096,841,FD,0,1,FD,Yes
31,Employed,Single,0,67043,420029,11958,1257,3214,13304,9180,2752,32218,0,0,745647,11197,36808,28215,841,None,48,1,FD,No
54,Employed,Single,2,125446,160328,15348,1106,4779,11913,9429,2142,21659,0,1,592342,28963,395161,14633,841,None,0,1,None,No
57,Employed,Married,1,193334,161481,13119,3253,6279,7094,1395,5214,24292,1,1,235761,24179,41482,20546,841,Stocks,0,1,None,No
46,Employed,Married,2,172086,211866,9882,4512,4585,10023,8616,4974,37258,1,0,803966,19126,93745,0,841,Stocks,0,1,FD,No
56,Employed,Married,0,57772,448511,10048,4113,6318,7675,9834,4215,0,0,2,179780,18082,144201,0,842,None,0,1,FD,No
63,Employed,Single,3,55297,427659,6359,1586,6006,4772,1807,5303,28054,1,0,646379,6692,69871,27951,842,FD,0,1,FD,No
45,Employed,Single,0,56890,403613,5257,3116,2346,10067,4295,6405,0,0,2,505599,16537,737852,7176,842,None,0,1,Stocks,Yes
55,Employed,Married,2,66944,40953,14752,1688,5217,4695,5396,6710,32497,0,1,963730,29945,191157,22937,842,None,0,1,FD,Yes
52,Employed,Single,1,88646,305435,8317,1105,5753,2896,7272,5558,10832,1,1,259481,19808,265274,0,842,Stocks,0,1,SIP,Yes
43,Employed,Married,0,61108,445836,19920,3995,5760,14318,9221,6825,32908,1,1,629930,24167,958848,0,842,FD,126,1,None,Yes
41,Employed,Single,1,164454,44615,10457,4234,5149,7649,8358,3375,0,1,1,394598,14337,790033,0,842,None,0,1,Stocks,Yes
25,Employed,Single,1,57671,344743,13394,1665,6628,2871,6230,3328,38021,1,0,604572,19188,381654,0,842,SIP,0,1,SIP,Yes
30,Employed,Married,2,46326,297581,18088,2036,2529,8497,5304,1847,14703,1,0,626168,14572,221969,5928,842,Stocks,1,1,None,Yes
57,Employed,Married,2,35090,487026,16822,4590,6631,3356,6830,3164,0,0,1,855059,14625,386587,18459,842,SIP,434,1,SIP,Yes
27,Employed,Single,2,141878,187062,13537,3772,4830,11196,1380,1000,12582,1,1,988575,9258,374815,24833,842,Stocks,0,1,None,Yes
37,Employed,Single,0,32485,444669,11925,4239,4444,12958,1745,5852,17508,1,0,941798,5327,469548,19724,842,Stocks,0,1,SIP,No
30,Employed,Married,2,165285,172781,11824,2316,6122,10903,3907,1383,0,1,0,279364,7780,464173,19290,842,SIP,0,1,Stocks,Yes
64,Employed,Married,3,69372,254633,9010,1678,4498,5796,5207,2064,22260,1,0,553041,17360,532824,0,842,Stocks,0,1,SIP,Yes
33,Employed,Married,2,82942,292512,16116,4773,3713,12972,4106,5937,36578,0,0,448119,15588,620440,22167,842,None,106,1,None,Yes
25,Employed,Single,0,105872,346882,6395,2778,6603,14364,8250,1063,0,1,0,789851,13454,952859,0,843,None,0,1,SIP,Yes
29,Employed,Married,2,157666,181726,5655,3152,3235,12233,9622,3168,25942,1,2,976817,29285,126466,0,843,None,0,1,SIP,Yes
58,Employed,Married,3,180725,429320,10414,2827,4437,12372,2873,2349,29508,0,0,601390,14975,748965,16437,843,FD,0,1,Stocks,No
57,Employed,Single,2,95767,444193,10432,1012,4897,6468,4566,3857,36990,0,1,663299,8466,421202,0,843,None,218,1,SIP,Yes
25,Employed,Married,2,199347,472628,14302,3182,5742,12377,7290,6204,0,0,2,741673,25502,627204,22983,843,None,7,1,SIP,Yes
43,Employed,Single,0,184957,214763,8156,2311,3800,8413,5343,6712,31163,1,0,747579,24513,125897,0,843,Stocks,0,1,Stocks,Yes
26,Employed,Single,3,51485,401228,10127,1546,5736,11191,9463,4635,0,1,0,505141,22901,127031,6640,843,SIP,0,1,SIP,No
49,Employed,Single,0,162297,476133,18075,2551,2395,8694,5724,6188,0,0,2,126047,9305,705850,7236,843,None,0,1,None,No
51,Employed,Married,1,166365,247432,9659,4591,2891,8576,3320,6441,37066,0,2,107496,16771,626435,11668,843,FD,0,1,None,No
60,Employed,Married,3,47809,70491,14115,4503,4718,12071,3503,3545,17565,0,1,546975,5956,70798,0,843,Stocks,0,1,SIP,Yes
38,Employed,Married,2,173133,162700,5151,4623,4937,10240,5839,5440,19663,1,1,407800,21303,833790,27236,843,SIP,157,1,FD,Yes
56,Employed,Single,3,149017,170560,9275,4712,5084,12105,5138,5283,20423,1,2,529493,14635,378250,7762,843,FD,166,1,Stocks,Yes
34,Employed,Married,1,43345,73781,11873,1976,4225,11712,5693,1765,17355,0,0,548458,6843,462307,28534,844,Stocks,0,1,SIP,Yes
42,Employed,Single,0,50353,103896,6892,1829,6796,12759,6487,3347,19955,0,2,379056,10489,834077,0,844,SIP,0,1,None,No
45,Employed,Single,3,188068,290663,12297,4216,2921,14247,7658,3141,0,1,0,752568,27974,122547,17055,844,None,230,1,None,No
57,Employed,Married,3,153527,95594,15368,2399,3943,14846,1509,3499,0,1,2,345343,26103,321057,0,844,FD,0,1,FD,Yes
48,Employed,Married,2,44166,322705,15281,3491,5424,6185,7293,6626,0,1,2,274484,26091,684958,0,844,SIP,0,1,None,No
36,Employed,Married,1,156683,462233,13526,4206,2386,8948,5213,4876,0,1,2,321152,28872,14554,0,844,Stocks,291,1,Stocks,No
63,Employed,Single,2,50657,355157,10956,3850,4850,6996,2015,3017,27223,0,0,837600,25590,297964,19194,844,Stocks,0,1,FD,Yes
36,Employed,Married,2,154390,365950,18032,1059,6725,10251,1715,6977,0,1,1,867363,13292,917639,0,845,SIP,0,1,FD,No
39,Employed,Single,1,124766,464908,12216,2448,2964,14522,2274,2363,39950,1,0,648779,20215,115689,0,845,FD,135,1,FD,No
46,Employed,Married,2,144567,189165,6343,2023,6485,2734,1772,1109,33039,0,0,413860,28589,887899,6611,845,SIP,0,1,SIP,Yes
38,Employed,Single,2,78996,224970,7858,3736,3616,14029,1122,1101,9533,0,2,356848,8300,445436,7991,845,Stocks,0,1,None,No
63,Employed,Married,1,145774,310622,15597,3526,4336,2762,7097,1445,11783,1,0,129752,26016,263510,13693,845,FD,0,1,SIP,Yes
33,Employed,Married,3,90286,27297,5188,1740,4176,14695,6449,4391,34862,0,0,104375,22583,169546,0,845,SIP,0,1,FD,Yes
40,Employed,Married,0,98236,181285,9938,4961,2570,8528,1383,4217,11413,0,1,631070,13166,821328,26688,845,FD,0,1,None,No
40,Employed,Married,1,91168,273217,17692,4021,5832,11949,4757,3331,23673,0,1,441486,14351,452491,9985,845,None,0,1,SIP,Yes
34,Employed,Single,3,153211,488411,17602,1226,2651,13165,4608,6847,35084,1,0,607943,26298,228664,27681,845,Stocks,0,1,SIP,Yes
30,Employed,Married,1,140963,375898,11219,3327,4130,3686,2608,1610,15042,0,0,455710,8351,919228,18806,845,SIP,0,1,SIP,No
54,Employed,Single,2,155743,400811,17146,3054,6888,14882,3603,6977,0,1,0,290192,23661,852702,15206,845,None,0,1,FD,No
58,Employed,Single,0,76499,232192,15465,1988,2830,6038,8774,4613,20495,1,0,431710,6441,273294,18432,846,SIP,0,1,SIP,Yes
49,Employed,Married,1,180911,205300,9583,1952,6222,2648,4173,2061,35844,1,0,301273,18779,489823,17408,846,FD,0,1,FD,No
46,Employed,Married,0,72166,205431,6336,2862,4510,2703,3282,4255,0,1,1,355318,6429,428130,0,846,None,0,1,SIP,Yes
50,Employed,Single,3,123324,276429,13130,4549,4595,7370,7983,4819,0,0,1,802768,24891,743264,0,846,None,0,1,SIP,Yes
46,Employed,Married,1,125888,56538,11689,2663,5184,11961,8929,5369,16213,0,0,549556,6415,566619,0,846,FD,0,1,FD,No
60,Employed,Married,0,80131,206796,6088,1053,2476,3468,4648,3665,13476,1,0,598465,21077,631136,0,846,SIP,82,1,FD,No
39,Employed,Single,0,58907,348536,5872,1557,4349,7808,6252,6350,0,0,1,777989,24247,987855,26597,846,None,359,1,SIP,No
40,Employed,Single,1,160398,297815,19142,2566,4639,8874,8689,1312,14322,0,0,422862,19312,833641,0,846,Stocks,0,1,Stocks,No
37,Employed,Single,3,162760,261961,6735,2061,2741,2478,9597,5095,20698,1,0,276199,26210,331326,10972,846,Stocks,0,1,SIP,No
32,Employed,Married,2,42659,99588,16867,2817,3148,9558,6614,2446,36410,0,0,396451,29157,851363,0,846,None,0,1,None,Yes
50,Employed,Single,1,164021,28128,17474,3494,3819,7775,3655,6554,0,0,2,972281,21874,512254,28799,846,SIP,16,1,FD,No
41,Employed,Married,1,79489,228014,7953,1533,4897,5575,2243,1932,23091,1,1,662614,20330,443825,0,847,None,0,1,Stocks,Yes
52,Employed,Married,2,180120,165852,10000,1297,3072,6919,2109,6192,39672,0,1,150791,5234,354079,0,847,None,0,1,FD,Yes
25,Employed,Single,3,188728,130194,5379,2713,5330,3185,8010,2944,0,0,2,105280,16000,398268,20465,847,None,0,1,FD,Yes
37,Employed,Married,1,82275,340663,13807,4051,2112,5378,7890,1060,0,0,1,757265,27221,824982,0,847,Stocks,0,1,SIP,Yes
29,Employed,Single,2,149244,21352,12921,4628,4072,8475,6894,6731,0,1,1,181875,21444,633784,7925,847,None,0,1,FD,No
34,Employed,Single,1,162534,316302,8369,3621,2734,4070,9718,5593,30703,1,1,653809,26294,293554,10909,847,Stocks,0,1,SIP,Yes
45,Employed,Married,1,87970,330678,5492,2029,4640,13772,8911,1592,0,1,2,249381,15148,768084,0,847,FD,291,1,None,Yes
33,Employed,Married,1,104012,385135,15255,1145,2208,10444,9474,6944,0,1,0,813687,29175,35280,0,847,FD,0,1,FD,No
53,Employed,Married,2,148557,412341,17185,4411,6046,7290,9965,3362,0,1,0,602051,16958,504995,24118,848,None,0,1,FD,No
63,Employed,Married,0,120850,53056,9298,2056,4467,4763,4838,3454,0,1,2,292401,7443,257402,20703,848,FD,0,1,Stocks,Yes
53,Employed,Married,2,90297,426315,6598,3675,3129,3948,8701,2741,0,1,1,754056,29125,103968,0,848,FD,0,1,Stocks,Yes
59,Employed,Single,0,147444,155713,16116,2823,4628,7652,2600,6083,0,0,2,678098,26937,313303,10725,848,None,0,1,Stocks,Yes
35,Employed,Single,1,187718,298859,12482,4043,3065,10846,2757,1831,29154,0,0,351799,28046,123834,0,848,None,121,1,Stocks,No
64,Employed,Single,0,162604,467690,10068,4957,5348,3499,2001,1860,28635,1,2,387044,28303,949308,0,848,None,403,1,None,Yes
53,Employed,Single,2,121359,26426,13880,4339,4079,7592,6047,6974,24033,0,0,241734,22706,390689,18121,848,SIP,0,1,SIP,Yes
39,Employed,Married,0,165207,470699,9385,2611,3787,3922,1338,5468,8388,0,1,915112,27748,314577,13233,848,FD,372,1,FD,No
35,Employed,Single,0,163703,373655,19739,3703,4490,9672,7910,2836,36676,0,2,382032,27900,474771,0,848,Stocks,0,1,SIP,Yes
40,Employed,Single,2,157775,226120,10993,4673,2126,11234,7068,2664,0,1,0,133581,28303,892722,7580,848,SIP,481,1,FD,Yes
48,Employed,Single,3,147066,49778,13767,1131,4338,13538,5067,5128,9141,1,1,606135,12574,148931,0,848,FD,0,1,SIP,Yes
57,Employed,Married,0,132022,236567,5591,1754,6261,3260,1348,3511,9372,1,1,844412,20824,378971,0,848,Stocks,0,1,None,No
61,Employed,Married,3,71955,262548,15452,1720,3092,14362,8568,5580,28051,1,2,690042,6312,380094,0,849,FD,0,1,Stocks,No
42,Employed,Single,2,55401,493860,6349,3843,3841,14917,4615,2633,0,1,1,101998,9027,198429,10036,849,None,0,1,SIP,Yes
25,Employed,Single,1,131422,331000,16954,2803,3902,8751,1172,6688,19848,0,2,924315,14835,817266,0,849,None,0,1,SIP,Yes
46,Employed,Married,1,75155,387709,15452,1566,2481,7207,1494,6641,19425,0,1,388751,25565,707178,21866,849,SIP,0,1,None,Yes
49,Employed,Single,1,50779,149018,18318,2908,5372,5588,7607,6658,0,1,1,218970,28467,374436,0,849,FD,0,1,FD,No
25,Employed,Married,3,108353,172414,15198,4534,2705,3102,7715,2302,27879,0,1,100021,6350,369391,0,849,SIP,0,1,SIP,No
64,Employed,Single,3,187848,267184,12140,1566,3703,13908,4436,2129,26775,1,1,572659,5735,123977,0,849,SIP,0,1,None,Yes
32,Employed,Married,2,59468,196288,11947,4269,4988,4144,2059,5673,26074,1,2,261467,17788,935431,17982,849,Stocks,0,1,FD,No
35,Employed,Married,3,82926,179647,15353,1997,4250,7925,1108,6744,0,1,1,740406,6346,87427,25099,849,Stocks,0,1,Stocks,No
44,Employed,Married,1,186099,61048,19240,4159,6615,2297,9400,6866,29421,1,1,519723,25001,167871,0,850,FD,0,1,SIP,No
63,Employed,Married,2,67184,479119,16325,4917,3552,7738,6901,3570,39758,1,2,416835,22533,653844,0,850,None,0,1,SIP,No
29,Employed,Single,1,21757,336029,8926,4746,6040,9837,4678,3667,27615,1,0,921116,26939,654453,17503,850,SIP,0,1,Stocks,No
59,Employed,Married,3,157684,184457,19371,4276,6015,12008,3028,5803,11550,0,1,247569,11044,658798,27269,850,SIP,0,1,None,Yes
56,Employed,Single,3,40588,454556,16781,2137,3894,2452,5252,4144,18774,1,2,265502,21301,893959,0,850,Stocks,0,1,SIP,No
59,Employed,Single,0,118347,466078,12774,4081,6451,3072,3693,1920,0,1,1,460031,24962,957998,0,850,None,0,1,FD,No
55,Employed,Married,0,24711,95630,12965,2528,3023,6439,8538,5296,19232,0,0,649795,28163,230538,0,850,SIP,0,1,Stocks,Yes
59,Employed,Single,0,62239,491443,8838,1394,6689,2433,7081,2458,10040,1,0,651890,7128,583252,0,850,FD,0,1,None,Yes
39,Employed,Married,3,164729,273301,16414,2187,3282,2430,8612,6850,20463,0,1,922712,14330,480023,0,850,FD,0,1,FD,No
57,Employed,Married,1,59793,434485,16240,3201,5133,4601,4767,2163,0,1,0,935672,22399,275283,0,850,FD,0,1,Stocks,No
38,Employed,Single,1,83493,468275,12226,2834,5236,13227,8778,6620,0,0,1,401955,5279,987647,0,850,SIP,0,1,Stocks,No
53,Employed,Single,3,71793,369078,17161,2245,4205,2859,9069,3157,12926,1,0,291922,11909,201115,8053,850,None,0,1,FD,Yes
33,Employed,Married,0,118205,22343,13816,4534,3831,8133,7806,6041,0,1,2,341635,23685,919338,0,850,FD,83,1,None,Yes
34,Employed,Married,2,146040,119517,7980,3333,5252,13464,4953,1069,0,1,0,452942,5072,73335,28167,851,FD,0,1,None,No
31,Employed,Married,0,88895,84021,6819,3947,3112,12084,9202,2310,39470,0,1,931498,15354,135947,0,851,None,0,1,SIP,Yes
55,Employed,Married,0,151648,149456,5248,2348,3029,6324,5369,5707,35939,1,0,410806,28851,697164,9340,851,Stocks,0,1,FD,No
54,Employed,Single,3,22497,460019,6225,4289,5745,7080,9748,6280,31863,0,1,772841,9589,313651,0,851,FD,327,1,SIP,Yes
54,Employed,Married,3,141519,480393,13304,4590,4224,14569,3578,1518,9354,0,2,404860,21291,191767,0,851,None,135,1,Stocks,No
40,Employed,Married,0,117798,48952,12670,3049,6409,4754,3598,3359,0,1,1,415924,23761,227686,14412,851,SIP,0,1,FD,Yes
49,Employed,Single,1,163223,303214,9674,4990,6121,10072,1011,6964,11869,0,2,521707,9482,484596,0,851,None,0,1,Stocks,Yes
26,Employed,Married,0,164704,251495,11864,4377,4822,6261,6929,6437,23715,1,1,483764,29863,846316,23236,851,None,0,1,None,No
31,Employed,Married,2,31412,160628,9403,4567,6062,12498,7747,6531,26027,1,2,640035,11535,631035,0,851,None,0,1,FD,Yes
39,Employed,Married,1,108719,10786,5749,1599,2860,7039,2196,3275,0,0,2,354263,28675,272391,26390,851,FD,0,1,Stocks,Yes
43,Employed,Single,1,99283,222948,9821,1982,2833,3826,9291,6844,0,1,1,568961,20830,752383,0,851,None,0,1,SIP,Yes
29,Employed,Married,1,187891,98904,5626,3952,3519,11762,4464,6615,31067,1,1,429615,25237,490245,5544,852,Stocks,240,1,SIP,Yes
32,Employed,Married,1,64379,352550,8246,1132,6795,6255,8013,5082,27614,1,2,445424,15150,571769,0,852,SIP,0,1,None,No
49,Employed,Single,2,173068,337134,10856,2600,2786,5703,1230,4319,38355,0,1,582523,22101,873367,12805,852,FD,0,1,Stocks,No
29,Employed,Married,1,190824,39673,11038,3535,6191,10081,6669,3777,9303,0,1,915169,6670,218600,7599,852,None,0,1,None,No
61,Employed,Married,1,104541,193255,10761,4564,6786,10770,8246,6783,20232,0,1,809876,19813,590070,5662,852,Stocks,465,1,Stocks,No
41,Employed,Married,0,181395,355302,7398,4361,6970,10067,3764,5693,0,1,2,606957,28237,299718,8777,852,FD,0,1,Stocks,Yes
46,Employed,Single,2,86193,285999,13315,3650,6860,12853,1719,6811,34488,1,1,391135,5347,253272,0,852,Stocks,0,1,SIP,Yes
39,Employed,Single,2,59358,345132,9032,3102,6625,6662,1831,6065,25692,1,2,374470,27565,195670,12878,852,SIP,0,1,FD,Yes
51,Employed,Single,0,134419,485603,11209,1000,3219,12115,8499,1425,0,1,0,544682,25404,446267,9080,852,Stocks,347,1,SIP,Yes
26,Employed,Married,1,34141,332407,18402,2795,2082,10333,2661,3445,31016,0,2,271377,14501,652306,23714,852,FD,0,1,None,Yes
42,Employed,Married,1,129548,247298,10593,2479,5645,13695,1387,1126,38662,1,1,975255,19282,573533,9401,853,FD,257,1,SIP,No
62,Employed,Married,2,146162,267361,5999,1361,3139,5515,2929,3036,0,1,1,321053,11755,599128,0,853,FD,0,1,SIP,No
26,Employed,Married,0,128288,395722,16954,3073,6135,12814,1778,3705,11102,1,2,609140,5469,464876,14123,853,Stocks,438,1,FD,No
50,Employed,Married,2,33365,179490,18019,3886,4236,2363,7963,4101,31097,1,1,606499,9640,937886,0,853,None,0,1,None,No
30,Employed,Married,3,76840,87451,6648,3863,6944,4659,2085,4273,27610,0,1,859501,19131,567394,29826,853,FD,0,1,None,Yes
46,Employed,Single,1,187681,467409,10674,1420,3400,3132,5993,6192,9840,1,0,885884,5919,825162,18983,853,FD,0,1,Stocks,No
57,Employed,Married,3,172184,170801,6138,3002,3547,6124,8844,3432,0,1,1,805722,12535,373228,22191,853,SIP,0,1,None,Yes
40,Employed,Married,1,88677,122117,6851,1619,5420,11086,2033,5751,22890,1,2,781477,11578,897824,13905,853,Stocks,0,1,None,No
56,Employed,Married,3,79389,431447,14183,2403,3953,9339,7816,1611,13179,1,2,115634,7614,943037,7045,854,Stocks,0,1,FD,No
29,Employed,Married,1,158973,374082,9533,1878,4307,5086,5020,6499,0,1,2,227073,6968,944835,0,854,None,0,1,SIP,Yes
36,Employed,Single,1,51207,425622,16060,4880,3743,13120,2914,6442,0,0,0,289557,24941,898623,0,854,Stocks,120,1,Stocks,No
56,Employed,Single,3,122524,27479,6245,3956,3934,7824,7166,5192,0,1,1,524046,10711,121744,17225,854,None,468,1,FD,No
58,Employed,Married,3,154111,187305,8433,4636,4487,14008,9850,3474,35067,0,0,635066,5184,239989,0,854,Stocks,0,1,None,Yes
28,Employed,Married,2,52195,395836,9718,2599,3004,2499,5211,1061,13701,0,1,409374,19541,273658,22068,854,FD,0,1,FD,Yes
35,Employed,Single,2,159881,183071,6508,4525,4593,8021,3318,5173,0,0,2,137773,28170,418312,0,854,SIP,0,1,FD,Yes
35,Employed,Married,2,191979,102506,16698,3451,3896,2661,3197,3703,24488,0,0,235059,19406,900777,15273,854,FD,0,1,None,Yes
40,Employed,Single,3,140668,214221,14281,3543,5219,9018,6476,4381,0,1,1,674275,29103,77955,16976,854,FD,0,1,None,No
62,Employed,Married,3,34860,100736,11847,3076,6701,3077,8002,4176,28720,0,1,474093,11122,907790,0,854,FD,0,1,FD,No
53,Employed,Married,3,72659,387282,19637,3738,4979,10301,5909,5073,21973,1,0,486847,25503,422537,0,855,FD,260,1,SIP,Yes
37,Employed,Single,3,33820,68160,6440,1470,6699,9582,4480,2391,18059,0,0,810226,11798,786068,7905,855,Stocks,64,1,FD,No
27,Employed,Single,2,129528,333755,10568,2729,3907,10801,4042,4498,16419,1,0,420753,8210,962900,0,855,SIP,0,1,Stocks,Yes
51,Employed,Married,1,57667,385577,5173,1045,4334,14573,9424,3543,0,1,2,201302,26480,698833,27243,855,FD,0,1,Stocks,No
42,Employed,Single,2,107657,123957,10479,3891,2307,2252,4377,1071,0,1,1,663897,26928,417876,13626,855,SIP,0,1,None,No
31,Employed,Single,1,32193,141819,9098,1149,4909,9912,1025,4817,9371,1,1,980201,11390,981981,19868,855,SIP,0,1,None,Yes
58,Employed,Single,0,90083,13307,17629,2336,3249,2497,4080,1262,0,1,1,762067,16332,996710,0,855,None,0,1,None,No
51,Employed,Married,0,177204,247359,14557,2978,3725,11927,9681,6847,24920,1,0,379179,13766,594132,28023,855,SIP,76,1,Stocks,No
32,Employed,Single,0,137984,286034,19671,4277,3502,3280,4406,3181,38348,0,0,998409,15218,596816,25011,855,None,0,1,None,Yes
62,Employed,Single,3,194169,33646,10292,3576,5103,10293,4454,5188,9330,0,0,606469,20584,746180,20423,856,SIP,0,1,FD,No
43,Employed,Married,2,171676,482947,12466,1587,2291,8858,7430,4363,30056,0,0,688611,10199,747013,10243,856,None,0,1,FD,No
49,Employed,Single,2,150167,50160,7572,1806,6322,11539,1066,5524,0,1,0,224980,15498,96069,7917,856,FD,235,1,FD,Yes
53,Employed,Single,2,81378,265529,8478,4805,6801,8753,7986,2516,13627,0,0,247201,15511,521998,20625,856,Stocks,0,1,Stocks,Yes
58,Employed,Married,3,120800,28473,5916,4207,3465,9249,9056,2742,0,1,2,734044,7447,803363,26476,856,FD,0,1,Stocks,Yes
52,Employed,Married,3,158161,301529,13369,2171,6410,11953,7524,4496,0,1,1,167973,24375,515479,23090,856,None,386,1,Stocks,Yes
64,Employed,Married,0,187621,206109,5020,3597,4383,12923,5414,2843,0,0,2,378927,9388,106773,0,856,Stocks,0,1,SIP,No
62,Employed,Married,2,199481,202487,19651,1186,2041,10708,1643,3201,0,1,0,661747,12547,256807,0,856,FD,112,1,SIP,No
44,Employed,Single,3,166022,313618,12051,1231,6441,14511,9488,1442,0,1,1,786110,23659,624458,11156,856,Stocks,0,1,Stocks,Yes
40,Employed,Single,3,37619,467214,8321,4601,3824,6687,6069,4245,34268,0,1,368705,15004,615307,13069,856,Stocks,0,1,Stocks,Yes
52,Employed,Single,1,88348,356418,16096,2874,5606,5734,8519,6910,25068,0,1,348622,6272,791160,29276,856,Stocks,0,1,None,Yes
50,Employed,Married,2,153218,79010,18230,1343,6428,12168,2725,3319,24830,1,1,707100,22497,477426,12938,856,None,0,1,Stocks,Yes
41,Employed,Single,0,55903,220589,5002,4958,2546,8967,8582,4560,15561,1,2,731958,8044,734212,0,857,SIP,0,1,SIP,No
29,Employed,Married,2,26401,336769,16396,3930,6921,4519,4540,1914,38368,1,2,132867,14751,7335,10148,857,FD,0,1,None,Yes
57,Employed,Married,0,64944,32115,14008,3951,6193,5400,3714,4295,34873,0,2,921577,6166,893020,0,857,FD,0,1,FD,No
43,Employed,Married,1,96305,110152,18365,2135,4797,2571,8017,2740,28473,0,0,354236,7701,483181,5725,857,Stocks,0,1,Stocks,No
52,Employed,Married,1,104118,398506,18341,2318,4693,3672,1895,6638,0,1,0,263879,24216,366654,13607,857,Stocks,297,1,FD,No
34,Employed,Married,3,58069,366443,12423,1689,2651,11401,3030,2502,17212,1,1,117999,6638,152857,0,857,None,0,1,Stocks,No
35,Employed,Single,1,103258,410107,18124,1817,3117,12419,4961,2430,0,1,0,511434,22095,36624,0,857,FD,358,1,None,No
30,Employed,Single,3,122416,45708,9633,3735,4885,4971,4106,3083,0,1,2,339475,7089,9213,0,857,SIP,0,1,None,No
36,Employed,Single,2,127127,333065,17010,2929,4935,3915,7723,4740,18069,1,2,316863,10904,822804,27251,857,FD,0,1,Stocks,Yes
49,Employed,Single,1,82831,323253,16162,1580,4368,4293,7425,1204,33586,0,0,704791,6581,306193,15567,857,Stocks,308,1,None,Yes
35,Employed,Married,1,165908,243005,14633,3099,3558,11822,8107,4516,0,0,2,131210,10832,551081,0,857,None,0,1,None,Yes
41,Employed,Single,3,155195,89513,8681,3787,3550,7753,5072,5937,29064,1,0,794491,23875,601394,12237,857,FD,0,1,SIP,Yes
